audit,channel,test_split,test_index,memory_pool_size,max_instruction_similarity,nearest_instruction_memory_index,min_plan_edit_distance,nearest_edit_memory_index,max_plan_trigram_jaccard,nearest_ngram_memory_index,full_signature_overlap,published_routed_skill
strict_split,task_heldout_productivity,test,1155,172,0.20489910244941711,1654,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1164,172,0.5092479586601257,1099,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1171,172,0.36077430844306946,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1175,172,0.3332318663597107,1856,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1181,172,0.37609583139419556,94,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1195,172,0.2525571584701538,399,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1197,172,0.26193031668663025,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1199,172,0.40953677892684937,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1200,172,0.2372352033853531,3507,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1205,172,0.44766879081726074,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1209,172,0.28124290704727173,51,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1212,172,0.42334654927253723,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1215,172,0.4913771450519562,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1218,172,0.42385703325271606,51,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1223,172,0.2223387360572815,659,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1230,172,0.36901187896728516,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1231,172,0.29492342472076416,1654,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1233,172,0.2669791877269745,1959,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1246,172,0.4225727319717407,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1247,172,0.25680574774742126,528,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1249,172,0.35302335023880005,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1256,172,0.3486643433570862,112,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1262,172,0.3111709952354431,1099,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1266,172,0.3282763957977295,1959,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1268,172,0.2285342663526535,95,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1272,172,0.5242275595664978,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1281,172,0.44766879081726074,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1283,172,0.37008753418922424,94,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1285,172,0.36077430844306946,94,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1295,172,0.2804241180419922,1654,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1298,172,0.35032522678375244,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1303,172,0.3793027400970459,1099,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1310,172,0.4979516863822937,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1314,172,0.2644611895084381,51,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1318,172,0.39347386360168457,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1320,172,0.4961601793766022,1099,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1321,172,0.1935330033302307,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1324,172,0.2222737967967987,92,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1328,172,0.19078890979290009,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1333,172,0.3685004711151123,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1336,172,0.3261784315109253,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1340,172,0.4652646481990814,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1342,172,0.35216206312179565,94,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1356,172,0.3756805658340454,1856,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1362,172,0.4637261629104614,399,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1368,172,0.4081772565841675,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1372,172,0.3451630771160126,51,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1373,172,0.44481033086776733,1099,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1375,172,0.4251304268836975,94,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1382,172,0.4735572934150696,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1384,172,0.29498976469039917,95,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1401,172,0.44916439056396484,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1407,172,0.3819929361343384,1099,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1409,172,0.32728689908981323,659,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1411,172,0.19893571734428406,1959,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1413,172,0.480946809053421,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1421,172,0.20930054783821106,399,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1425,172,0.33198314905166626,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1437,172,0.3486683666706085,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1438,172,0.38196033239364624,399,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1442,172,0.2431338131427765,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1443,172,0.1700492650270462,1099,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1449,172,0.45936766266822815,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1452,172,0.3855062425136566,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1453,172,0.3461589515209198,51,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1454,172,0.39102089405059814,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1460,172,0.4793507754802704,94,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1463,172,0.2790783643722534,267,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1471,172,0.3450086712837219,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1474,172,0.35389789938926697,399,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1485,172,0.22285187244415283,1959,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1500,172,0.2736740708351135,399,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1501,172,0.33162128925323486,1959,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1504,172,0.39107072353363037,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1506,172,0.41641902923583984,95,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1510,172,0.4741484224796295,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1512,172,0.3555601239204407,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1513,172,0.45363396406173706,51,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1521,172,0.3119354248046875,51,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1525,172,0.27952495217323303,3507,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1527,172,0.2779984474182129,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1530,172,0.4646429419517517,399,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1531,172,0.4418267011642456,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1537,172,0.36163389682769775,95,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1538,172,0.22424639761447906,3507,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1539,172,0.2681702971458435,528,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1540,172,0.3803904950618744,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1544,172,0.4026294946670532,95,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1559,172,0.19078890979290009,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1561,172,0.44920191168785095,1856,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1564,172,0.37192243337631226,94,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1568,172,0.43207937479019165,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1569,172,0.24635568261146545,94,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1573,172,0.23405252397060394,399,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1574,172,0.16772902011871338,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1578,172,0.5083273649215698,1654,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1579,172,0.1346093714237213,172,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1586,172,0.5208675861358643,95,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1591,172,0.1693817675113678,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1596,172,0.33100566267967224,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1600,172,0.37638363242149353,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1605,172,0.47261086106300354,1099,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1611,172,0.36318546533584595,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1628,172,0.24089539051055908,399,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1639,172,0.44454896450042725,1099,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1657,172,0.45267993211746216,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1666,172,0.5025534629821777,1856,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1667,172,0.45936766266822815,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1670,172,0.36447054147720337,51,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1678,172,0.20180563628673553,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1681,172,0.2519533634185791,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1683,172,0.48085731267929077,1099,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1684,172,0.2861015498638153,51,10,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1687,172,0.24304509162902832,51,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1690,172,0.24721449613571167,399,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1694,172,0.39257872104644775,1099,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1717,172,0.4866536855697632,1959,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1719,172,0.39361345767974854,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1730,172,0.17884153127670288,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1734,172,0.19078890979290009,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1735,172,0.4705115258693695,1099,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1736,172,0.5208675861358643,95,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1740,172,0.280264675617218,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1745,172,0.19078890979290009,1654,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1746,172,0.2863720655441284,1959,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1752,172,0.2846055030822754,267,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1757,172,0.3047996163368225,1959,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1761,172,0.3636658787727356,95,8,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1765,172,0.41543543338775635,95,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1766,172,0.20180563628673553,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1769,172,0.25680574774742126,528,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1773,172,0.1972454935312271,92,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1777,172,0.3931039273738861,1959,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1780,172,0.36263829469680786,399,9,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1782,172,0.36318546533584595,3507,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1785,172,0.4388304054737091,1099,12,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1788,172,0.31394827365875244,51,5,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1791,172,0.2308635115623474,95,11,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1796,172,0.24070364236831665,1654,13,51,0.0,51,False,
strict_split,task_heldout_productivity,test,1798,172,0.45946693420410156,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,16,172,0.378907710313797,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,21,172,0.40554100275039673,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,25,172,0.39109349250793457,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,43,172,0.280264675617218,399,9,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,57,172,0.3191872239112854,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,60,172,0.3447442054748535,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,70,172,0.2742473781108856,399,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,71,172,0.35527700185775757,399,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,78,172,0.18369552493095398,399,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,80,172,0.34812140464782715,94,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,81,172,0.5098816156387329,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,82,172,0.38548436760902405,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,85,172,0.22311075031757355,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,97,172,0.3593369126319885,94,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,101,172,0.4696519374847412,1959,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,105,172,0.20180563628673553,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,106,172,0.44685864448547363,1856,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,117,172,0.34939807653427124,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,122,172,0.3084285259246826,399,9,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,123,172,0.2425699084997177,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,124,172,0.3191872239112854,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,125,172,0.5151727795600891,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,129,172,0.39361345767974854,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,132,172,0.4221224784851074,1959,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,134,172,0.3736920654773712,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,139,172,0.397259384393692,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,143,172,0.3670654296875,1856,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,145,172,0.2532910406589508,3507,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,148,172,0.3422171175479889,94,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,151,172,0.39627963304519653,1856,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,157,172,0.48312613368034363,1959,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,165,172,0.5080914497375488,1654,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,166,172,0.41831398010253906,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,177,172,0.44916439056396484,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,180,172,0.30913496017456055,51,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,181,172,0.3871307373046875,399,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,183,172,0.16778139770030975,95,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,186,172,0.3736920654773712,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,204,172,0.1693817675113678,1654,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,211,172,0.28423964977264404,51,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,213,172,0.3986969292163849,51,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,214,172,0.48900389671325684,94,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,222,172,0.16951030492782593,399,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,226,172,0.39347386360168457,95,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,227,172,0.42281484603881836,112,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,232,172,0.3393230438232422,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,233,172,0.21603073179721832,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,247,172,0.25386667251586914,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,264,172,0.5002653002738953,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,266,172,0.47385576367378235,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,279,172,0.3731363117694855,1959,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,287,172,0.40215757489204407,51,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,289,172,0.25720375776290894,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,290,172,0.4308653771877289,51,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,305,172,0.2268213927745819,172,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,306,172,0.41182875633239746,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,307,172,0.4961601793766022,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,309,172,0.40935081243515015,95,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,310,172,0.48023489117622375,95,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,312,172,0.41182875633239746,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,314,172,0.4446401000022888,94,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,317,172,0.4793507754802704,94,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,320,172,0.39107072353363037,95,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,322,172,0.15039806067943573,51,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,325,172,0.4066154658794403,399,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,327,172,0.38843533396720886,399,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,329,172,0.3657720685005188,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,335,172,0.2529386579990387,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,345,172,0.5284329652786255,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,346,172,0.25680574774742126,528,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,349,172,0.3400847315788269,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,351,172,0.2741686701774597,659,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,354,172,0.47261086106300354,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,365,172,0.2360454499721527,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,368,172,0.2506687343120575,51,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,369,172,0.4298456609249115,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,370,172,0.47126948833465576,1856,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,372,172,0.2518829107284546,51,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,375,172,0.2023768424987793,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,376,172,0.1693817675113678,1654,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,378,172,0.33840179443359375,94,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,384,172,0.3915405869483948,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,389,172,0.4433364272117615,1099,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,400,172,0.2858717739582062,51,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,403,172,0.36357972025871277,51,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,407,172,0.17543470859527588,3507,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,412,172,0.3387530446052551,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,417,172,0.3756805658340454,1856,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,422,172,0.46313613653182983,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,423,172,0.3654954433441162,95,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,430,172,0.2791599631309509,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,449,172,0.48312613368034363,1959,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,453,172,0.4137720465660095,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,458,172,0.19078890979290009,1654,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,460,172,0.2675206661224365,1959,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,467,172,0.28183239698410034,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,469,172,0.3451630771160126,51,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,473,172,0.4381309151649475,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,474,172,0.16772902011871338,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,477,172,0.512902021408081,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,479,172,0.2431338131427765,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,487,172,0.36945655941963196,399,9,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,500,172,0.38712480664253235,95,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,506,172,0.2790783643722534,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,508,172,0.5368846654891968,1959,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,511,172,0.5135560035705566,659,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,517,172,0.3555601239204407,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,523,172,0.3208048641681671,1959,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,529,172,0.43751469254493713,51,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,537,172,0.47385576367378235,1099,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,543,172,0.26179370284080505,94,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,547,172,0.42542704939842224,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,555,172,0.26143762469291687,51,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,556,172,0.4260820746421814,95,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,561,172,0.26871931552886963,399,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,562,172,0.4418267011642456,95,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,566,172,0.26728761196136475,95,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,573,172,0.42119550704956055,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,584,172,0.28117668628692627,1654,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,586,172,0.4652646481990814,94,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,592,172,0.35730254650115967,51,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,599,172,0.4735572934150696,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,600,172,0.22906357049942017,1654,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,601,172,0.27952495217323303,3507,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,605,172,0.42119550704956055,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,610,172,0.2530502378940582,399,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,613,172,0.40300846099853516,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,614,172,0.49693334102630615,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,618,172,0.17966914176940918,92,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,623,172,0.16772902011871338,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,633,172,0.4491986036300659,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,641,172,0.43095555901527405,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,642,172,0.23468032479286194,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,648,172,0.36904075741767883,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,650,172,0.42219477891921997,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,660,172,0.3216778039932251,51,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,664,172,0.2669791877269745,1959,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,671,172,0.17957597970962524,172,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,685,172,0.26924848556518555,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,687,172,0.44505172967910767,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,695,172,0.4775817096233368,1959,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,696,172,0.461847722530365,1099,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,697,172,0.20565631985664368,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,698,172,0.20565631985664368,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,700,172,0.3237842619419098,1654,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,708,172,0.465157151222229,1099,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,711,172,0.3918718695640564,1654,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,718,172,0.1935330033302307,3507,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,724,172,0.36664023995399475,94,8,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,733,172,0.27740687131881714,1099,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,736,172,0.24491137266159058,1654,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,738,172,0.2787955701351166,267,11,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,742,172,0.4321063756942749,1099,13,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,744,172,0.3469032347202301,94,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,753,172,0.33058732748031616,94,12,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,756,172,0.3726971745491028,94,5,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,770,172,0.3731363117694855,1959,10,51,0.0,51,False,
strict_split,task_heldout_systematicity,test,774,172,0.31767797470092773,51,8,51,0.0,51,False,
